seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21002,0.6,C3,5,0.0028216325976999634,0.13748902054186055,0.3225800220174631,0.06294893084377763,True,True,True
21002,0.6,C4,6,0.0030895644391921717,0.1337680450771819,0.32518713450536735,0.06921489643492816,True,True,True
21002,0.6,C5,5,0.006030863184938617,0.16852903590044482,0.39492917207398415,0.1255754854913164,True,True,True
21002,0.6,C6,6,0.005924072067121533,0.13442033512621204,0.32681956019758945,0.09647932192533691,True,True,True
21002,0.6,C7,6,0.0034405512746233935,0.1324380978102403,0.3218076401768728,0.067496929699356,True,True,True
21002,0.7,C1,6,0.004142582240581727,0.1937273098477031,0.48500147708494296,0.08901899159460486,True,True,True
21002,0.7,C2,6,0.005206543330785185,0.16232966437117197,0.4033044393595258,0.08478983552330738,True,True,True
21002,0.7,C3,5,0.0037055115200117505,0.17247093693547294,0.39659922890670457,0.07144346418730184,True,True,True
21002,0.7,C4,6,0.004138248503505415,0.16105746323872738,0.40013715290523694,0.07952631457672289,True,True,True
21002,0.7,C5,5,0.008393287887777712,0.21270960221017177,0.4881403294141172,0.1483723544288438,True,True,True
21002,0.7,C6,6,0.007934222545860514,0.16185958304226256,0.40226474351579755,0.11052150612034892,True,True,True
21002,0.7,C7,6,0.004384698912987872,0.15946780338112906,0.39587179753238166,0.07524005263387495,True,True,True
21002,0.8,C1,6,0.005331014068817086,0.22937217485797917,0.6002920206370772,0.09999195137214988,True,True,True
21002,0.8,C2,6,0.006481247852171079,0.19197587515085443,0.4954576367834048,0.09348413741352568,True,True,True
21002,0.8,C3,5,0.004665996894893443,0.2161060159952695,0.48642106238917826,0.0794103626115799,True,True,True
21002,0.8,C4,6,0.00531321321663647,0.1904772455797044,0.491594975136627,0.08942395027937491,True,True,True
21002,0.8,C5,5,0.011192876161558618,0.26951292648976566,0.6045536407449261,0.17108864760069153,True,True,True
21002,0.8,C6,6,0.010175521412551958,0.191448264650267,0.4944432273254867,0.12379589686254924,True,True,True
