seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21004,4,C2,0.00255869544285503,0.09250556427374437,0.19713240052827233,0.06915480607348301,0.030028142878217846,0.1642875111508073,0.2137344347274433
21004,4,C3,0.003076974638821728,0.17937668061537704,0.3411493781289707,0.0788390686135347,0.04120332097993756,0.13453209093723864,0.13453209093723864
21004,4,C4,0.0032041218688380058,0.1377594398841058,0.28484679866872054,0.07494973085825357,0.03299157634581026,0.11692427032598354,0.1852842996586359
21004,4,C5,0.0013608586535027722,0.08760975567878061,0.39031571672201876,0.05079210472762334,0.026875078133747933,0.09185050615109748,0.09185050615109748
21004,4,C6,0.009036321174429318,0.16476083747418938,0.3487151728968601,0.13089427909954873,0.05716450806684951,0.23661469210006794,0.35390659762683085
21004,4,C7,0.0028490041006555833,0.12068584359270172,0.2689575689231095,0.07270282346609075,0.033565224791732455,0.13936158349452482,0.14832038695928768
21004,5,C1,0.004541532364583767,0.1640421152291169,0.34477765933902976,0.10902112594472238,0.04813605761474392,0.21891155089319836,0.26936032524524195
21004,5,C2,0.00274253088187304,0.09044923721818542,0.17628965173312214,0.07004450255886316,0.030028142878017416,0.15727592755143385,0.25298088989839324
21004,5,C3,0.0039614376785594985,0.17378378391751678,0.1901262424332414,0.08341102602857914,0.041755235168632374,0.1506448829369671,0.1506448829369671
21004,5,C4,0.0031880018934284937,0.11660874770802904,0.28344308361798665,0.0749265248256415,0.03299157634583149,0.11620530516739569,0.15632533608489055
21004,5,C5,0.002018528661633323,0.09537782421414008,0.6748950871132454,0.06600654454975592,0.03582191080651389,0.1190505709708083,0.1190505709708083
21004,5,C6,0.009111629231357887,0.16136887865459423,0.3758053184270802,0.13081743933418535,0.057164508066765776,0.2291650118887148,0.33969649159904247
21004,5,C7,0.0031373814846789028,0.09279832688882468,0.24914300878595283,0.07267206477636079,0.03356522479097849,0.13894982588172547,0.1478524789126306
21005,0,C1,0.00515618258514372,0.17258270645840956,0.2995573810192349,0.10744593078456992,0.050632997656294615,0.18543615641147274,0.21312260106227057
21005,0,C2,0.002048407575334199,0.08776595949193824,0.18523634966126556,0.05643477131697976,0.02537100296572146,0.10811886207052711,0.13887500291167054
21005,0,C3,0.002738591641489041,0.11948152882743115,0.24137218952160824,0.06344023169932142,0.03432842074533304,0.09189673907237947,0.09189673907237947
21005,0,C4,0.003719234564317775,0.13307252857292412,0.5102144072121483,0.07964961268082833,0.036572507478433554,0.1396797413482706,0.14096063754673685
21005,0,C5,0.001651754979035358,0.10765687325250062,0.36096216318412055,0.06212482557351711,0.030417331264881668,0.11279969545290372,0.11279969545290372
21005,0,C6,0.011750443063466176,0.20559302349284586,0.4646895842008697,0.13189821912900734,0.0575354519622591,0.2798099432743048,0.3442359292433995
21005,0,C7,0.003952630318157069,0.19009887182029991,0.4719657785891466,0.07907154512819975,0.03701730385340699,0.1304463764790248,0.18589871614726153
